8844,"2,105,303",3236,GB,2025,politico.eu
8845,"2,077,735",2599,GB,2025,espn.co.uk
8846,"2,044,662",4372,GB,2025,spectator.co.uk
8847,"2,031,175",4688,GB,2025,bournemouthecho.co.uk
8848,"2,025,046",4443,GB,2025,cambridge-news.co.uk
8849,"1,932,223",4625,GB,2025,worcesternews.co.uk
8850,"1,908,971",4471,GB,2025,echo-news.co.uk
8851,"1,904,799",4393,GB,2025,dailyecho.co.uk
8852,"1,897,221",1657,GB,2025,cyclingweekly.com
8853,"1,878,501",1796,GB,2025,marieclaire.co.uk
8854,"1,876,624",4433,GB,2025,oxfordmail.co.uk
8855,"1,875,500",3609,GB,2025,dailypost.co.uk
8856,"1,793,833",3798,GB,2025,eadt.co.uk
8857,"1,761,142",3904,GB,2025,nme.com
8858,"1,739,957",1673,GB,2025,theneweuropean.co.uk
8859,"1,689,522",3827,GB,2025,gazette-news.co.uk
8860,"1,686,568",1813,GB,2025,theweek.co.uk
8861,"1,668,627",4876,GB,2025,tribalfootball.com
8862,"1,594,624",3751,GB,2025,nwemail.co.uk
8863,"1,578,615",1832,GB,2025,thedrum.com
8864,"1,570,923",3121,GB,2025,pinknews.co.uk
8865,"1,539,467",997,GB,2025,fool.co.uk
8866,"1,510,585",1399,GB,2025,musicradar.com
8867,"1,436,673",3190,GB,2025,belfasttelegraph.co.uk
8868,"1,277,717",1821,GB,2025,thejc.com
8869,"1,244,714",969,GB,2025,denofgeek.com
8870,"1,203,072",1256,GB,2025,pcadvisor.co.uk
8871,"1,161,513",917,GB,2025,thequietus.com
8872,"1,153,479",2194,GB,2025,videogamer.com
8873,"1,147,297",1326,GB,2025,ft.com
8874,"1,129,995",1932,GB,2025,grimsbytelegraph.co.uk
8875,"1,091,169",2562,GB,2025,thewestmorlandgazette.co.uk
8876,"1,079,928",2735,GB,2025,ipswichstar.co.uk
8877,"1,075,117",2872,GB,2025,herefordtimes.com
8878,"1,052,622",2427,GB,2025,lincolnshirelive.co.uk
8879,"1,019,835",1133,GB,2025,varsity.co.uk
8880,"976,539",3250,GB,2025,iwcp.co.uk
8881,"909,745",1504,GB,2025,independent.co.uk
8882,"905,214",1119,GB,2025,politicshome.com
8883,"903,318",2592,GB,2025,13newsnow.com
8884,"876,013",1008,GB,2025,churchtimes.co.uk
8885,"871,080",996,GB,2025,catholicherald.co.uk
8886,"867,242",2996,GB,2025,countypress.co.uk
8887,"851,876",760,GB,2025,uk.news.yahoo.com
8888,"707,160",985,GB,2025,uk.finance.yahoo.com
8889,"700,781",1761,GB,2025,mercopress.com
8890,"665,768",1934,GB,2025,tbrfootball.com
8891,"597,540",1730,GB,2025,goal.com
8892,"529,612",835,GB,2025,poundsterlinglive.com
8893,"491,357",294,GB,2025,pressandjournal.co.uk
8894,"391,806",580,GB,2025,timeout.com
8895,"379,834",707,GB,2025,consultancy.uk
8896,"363,716",685,GB,2025,thestage.co.uk
8897,"351,275",738,GB,2025,gamesindustry.biz
8898,"347,092",816,GB,2025,indy100.com
8899,"317,426",157,GB,2025,wired.co.uk
8900,"310,368",428,GB,2025,mondovisione.com
8901,"306,997",742,GB,2025,royalcentral.co.uk
8902,"292,769",731,GB,2025,dumbartonreporter.co.uk
8903,"233,360",481,GB,2025,thesportreview.com
8904,"217,197",391,GB,2025,prnewswire.co.uk
8905,"211,219",152,GB,2025,thecourier.co.uk
8906,"186,240",150,GB,2025,theecologist.org
8907,"170,656",242,GB,2025,campaignlive.co.uk
8908,"111,030",70,GB,2025,sundaypost.com
8909,"41,701",17,GB,2025,marketoracle.co.uk
9055,"7,160,590",16824,GH,2025,myjoyonline.com
9056,"2,675,423",6813,GH,2025,newsghana.com.gh
9057,"2,097,047",5825,GH,2025,yen.com.gh
9058,"1,706,432",3693,GH,2025,graphic.com.gh
9059,"1,125,413",3004,GH,2025,pulse.com.gh
9060,"317,276",884,GH,2025,starrfmonline.com
9061,"256,088",264,GH,2025,biztechafrica.com
9062,"255,639",286,GH,2025,ghanasoccernet.com
9063,"160,076",492,GH,2025,kasapafmonline.com
9208,"1,825,158",1544,HK,2025,asiatimes.com
9209,"773,850",1124,HK,2025,acnnewswire.com
9210,"731,232",963,HK,2025,vantageasia.com
9211,"725,742",1060,HK,2025,hongkongfp.com
9212,"709,266",779,HK,2025,hk.asiatatler.com
9213,"699,799",2167,HK,2025,thestandard.com.hk
9214,"550,371",348,HK,2025,china-briefing.com
9215,"388,992",307,HK,2025,buddhistdoor.net
9216,"229,657",392,HK,2025,insideretail.hk
9217,"41,728",53,HK,2025,irasia.com
10660,"11,605,049",14685,IE,2025,irishtimes.com
10661,"5,875,227",10395,IE,2025,irishmirror.ie
10662,"4,801,848",10610,IE,2025,independent.ie
10663,"4,636,407",6219,IE,2025,irishexaminer.com
